-1.525325288880798, 1.011904865102275
-1.5888487244168206, 1.1805956477893653
-1.65239527619576, 1.356625837602615
-1.766473934991346, 1.576600005201155
-1.8805294775440153, 1.7892347656735352
-2.0324956584806277, 2.0384972130479637
-2.2347859002476334, 2.2656489740722443
-2.4872615053875298, 2.4266536059894186
-2.802543942533021, 2.5288273996827297
-3.1427456895430788, 2.5428820753762897
-3.5458929660162335, 2.5421423556029445
-3.8986468329302446, 2.541495100801267
-4.226342692522186, 2.5849305212423825
-4.566868066933082, 2.7017368967021795
-4.869875779089625, 2.906685506404644
-5.122744360359111, 3.192460059466535
-5.325219532069453, 3.478327077500094
-5.489922762853354, 3.7716028513885638
-5.629475521343517, 4.079603672015187
-5.731002060235151, 4.314279770108964
-5.8325517153697035, 4.5562952753289006
-5.934332532933424, 4.871704851810435
-6.023376300649857, 5.143101101777928
-6.099729251004835, 5.385162839483698
