-1.5454545454545459, 1.1767676767676765
-1.6428571428571432, 1.4065656565656575
-1.7402597402597397, 1.724747474747475
-1.8766233766233764, 2.078282828282828
-2.012987012987013, 2.44949494949495
-2.1688311688311686, 2.767676767676768
-2.383116883116883, 3.1388888888888884
-2.6948051948051948, 3.5277777777777777
-3.084415584415585, 3.686868686868687
-3.4155844155844166, 3.757575757575757
-3.746753246753247, 3.828282828282828
-4.116883116883117, 3.9696969696969697
-4.370129870129871, 4.111111111111111
-4.603896103896105, 4.3232323232323235
-4.818181818181819, 4.588383838383838
-5.032467532467534, 4.941919191919191
-5.2272727272727275, 5.277777777777777
-5.363636363636364, 5.648989898989899
-5.480519480519482, 5.949494949494949
-5.655844155844156, 6.391414141414141
-5.772727272727274, 6.815656565656565
-5.92857142857143, 7.292929292929292
-6.045454545454546, 7.699494949494949
-6.064935064935066, 7.876262626262625
