-1.498793859649123, 1.1421052631578945
-1.581578947368421, 1.3789473684210538
-1.7263706140350874, 1.828947368421053
-1.8296600877192977, 2.207894736842105
-2.01611842105263, 2.657894736842106
-2.1609100877192975, 3.1078947368421055
-2.305975877192982, 3.439473684210528
-2.40953947368421, 3.7
-2.533991228070175, 3.9368421052631586
-2.6585526315789463, 4.1263157894736855
-2.8456140350877193, 4.3157894736842115
-3.0952850877192977, 4.457894736842106
-3.3450657894736833, 4.55263157894737
-3.6156798245614037, 4.647368421052632
-3.948739035087718, 4.765789473684212
-4.177412280701754, 4.9789473684210535
-4.468530701754386, 5.215789473684212
-4.696929824561401, 5.547368421052632
-4.883607456140348, 5.902631578947369
-5.04939692982456, 6.281578947368422
-5.215076754385963, 6.707894736842106
-5.380646929824561, 7.181578947368422
-5.587335526315789, 7.892105263157895
-6.103673245614033, 9.83421052631579
